Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Amount,Open,High,Low,Gross Margin,SG&A to Sales,Operating Margin,Pretax Margin,Net Margin,Free Cash Flow Margin,Capex To Sales,Return on Assets,Return on Equity ,Return on Common Equity,Return on Total Capital,Return on Invested Capital,Cash Flow Return on Invested Capital,Price/Sales,Price/Earnings,Price/Book Value,Price/Tangible Book Value,Price/Cash Flow,Price/Free Cash Flow,Dividend Yield (%),Enterprise Value/EBIT,Enterprise Value/EBITDA,Enterprise Value/Sales,Total Debt/Enterprise Value,Sales per Share,EBIT (Operating Income) per Share,EPS (recurring),EPS (basic),EPS (diluted),Dividends per Share,Dividend Payout Ratio (%),Book Value per Share_x,Tangible Book Value per Share_x,Cash Flow per Share,Free Cash Flow per Share,Diluted Shares Outstanding  (M),Basic Shares Outstanding  (M),Total Shares Outstanding  (M),Cash & ST Investments,Receivables,Inventories_x,Current Assets,Fixed Assets,Total Assets_x,Accrued Payroll,Accumulated Depreciation,Additional Paid-In Capital/Capital Surplus,Book Value per Share_y,Capital and Operating Lease Obligations,Cash & Short-Term Investments,Cash Only,Common Equity,Common Stock Par/Carry Value,Deferred Income,Deferred Tax Liabilities,Intangible Assets,Inventories_y,Long-Term Debt,Long-Term Debt excl Lease Obligations,Miscellaneous Current Assets,Miscellaneous Current Liabilities,"Net Property, Plant & Equipment",Other Appropriated Reserves,Other Assets,Other Current Assets,Other Current Liabilities,Other Liabilities,Other Liabilities (excl. Deferred Income),Other Long-Term Investments,"Property, Plant & Equipment - Gross",Provision for Risks & Charges,Retained Earnings,Short-Term Receivables,Tangible Book Value per Share_y,Total Assets_y,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Shareholders' Equity,Total Long-Term Investments ,Total Shareholders' Equity,Total Short Term Investments,Treasury Stock,Unrealized Gain/Loss Marketable Securities
09/18/2020,12.18925,698462000,-0.27425,-2.200425242,-2.200421508,36.19,8513727934,12.59375,12.6325,11.9887495,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
09/17/2020,12.4635,792511600,-0.051,-0.407527268,-0.407531027,36.11,9877468327,12.132225,12.58975,12.034751,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
09/16/2020,12.5145,557599600,-0.4765,-3.667923947,-3.667930232,36.03,6978080194,12.95725,13.092751,12.51375,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
09/15/2020,12.991,727556440,0.118749,0.922519301,0.922526129,35.95,9451685712,13.280001,13.298751,12.82775,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
09/14/2020,12.872251,1201744800,0.707751,5.818167619,5.818167901,35.87,15469160704,13.081,13.315,12.631143,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/11/2020,12.1645,636926800,-0.14725,-1.19601194,-1.196014257,35.8,7747896059,12.4855,12.6525,11.89575,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/10/2020,12.31175,698684440,-0.40325,-3.171451042,-3.171447494,35.72,8602028154,12.98925,13.065249,12.167,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/09/2020,12.715,736198400,0.802,6.732141358,6.732142095,35.64,9360762656,12.400001,12.80925,12.23175,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/08/2020,11.913,795729600,-0.7095,-5.620915033,-5.620923323,35.56,9479526725,11.7345,12.55,11.70425,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/04/2020,12.6225,1463682900,-0.393,-3.019476778,-3.019475859,35.48,18475337405,12.783751,13.175,11.70475,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/03/2020,13.0155,945126000,-1.330999,-9.277517811,-9.277515664,35.4,12301287453,13.828626,13.8845005,12.878751,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/02/2020,14.346499,874012800,0.525498,3.802170335,3.802174299,35.32,12539023761,14.703751,14.7267475,13.900001,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
9/01/2020,13.821001,512473970,0.446502,3.338457762,3.368368626,35.24,7082903252,13.4800005,13.993751,13.436501,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/31/2020,13.374499,500841200,0.226749,1.724622084,1.724622031,35.16,6698500129,13.182775,13.575,13.03775,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/28/2020,13.14775,537158400,0.5195,4.113792489,4.113792359,35.08,7062424354,12.674926,13.148,12.642501,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/27/2020,12.62825,317602900,-0.144751,-1.133257564,-1.133258131,35,4010768822,12.781501,12.85,12.566432,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/26/2020,12.773001,321242900,0.023001,0.1804,0.180393576,34.92,4103235883,12.799235,12.868491,12.67775,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/25/2020,12.75,289076800,0.02975,0.233879051,0.233880298,34.84,3685729200,12.630751,12.7612505,12.5737505,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/24/2020,12.72025,490564380,0.03675,0.289746521,0.289749925,34.76,6240101555,12.88375,12.9125,12.5075,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/21/2020,12.6835,999869560,0.542499,4.468321846,4.46832319,34.68,12681845564,12.201751,12.808701,12.19516,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/20/2020,12.141001,921386400,0.002501,0.020603864,0.02059936,34.6,11186553204,11.975,12.375,11.87875,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/19/2020,12.1385,622622400,-0.12225,-0.997084191,-0.997075956,34.52,7557702002,12.2965,12.315001,12.098001,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/18/2020,12.26075,503446400,-0.076251,-0.618067551,-0.618068493,34.44,6172630449,12.45,12.496,12.08625,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/17/2020,12.337001,621300800,0.773001,6.68454687,6.684543188,34.36,7664988591,11.85125,12.409751,11.81719,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/14/2020,11.564,366436160,0.121,1.057415014,1.057415055,34.28,4237467754,11.530001,11.70475,11.4405,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
08/13/2020,11.443,374459560,0.002751,0.024046679,0.024048835,34.2,4284940745,11.5460005,11.72175,11.35575,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
8/12/2020,11.440249,464942780,0.590249,5.440082949,5.440079143,34.12,5319061174,10.99075,11.467,10.95825,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
8/11/2020,10.85,354510530,-0.315,-2.821316614,-2.82131905,34.04,3846439251,11.0737505,11.13675,10.79575,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
8/10/2020,11.165,427796000,-0.0345,-0.308049466,-0.308047449,33.96,4776342340,11.33425,11.40825,10.856501,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
8/07/2020,11.1995,342515970,-0.136001,-1.199779348,-1.199776977,33.88,3836007606,11.3125,11.50475,11.0375,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
8/06/2020,11.335501,244315690,0.048751,0.431931247,0.431927813,33.8,2769440748,11.34975,11.358001,11.17875,62.126763,35.647554,26.479209,27.202784,25.609086,39.128045,4.478842,18.27033,25.953773,25.953773,22.088093,21.436786,36.502338,14.178113,55.366932,12.560929,13.287142,32.513472,36.235169,0.255509,47.195144,41.699621,12.496901,0.019371,0.441667,0.11695,0.114381,0.1148,0.1131,0.016,14.146773,0.49853,0.471283,0.192597,0.172816,24720,24360,24480,1.191986,7.087309,3.238058,0.900565,5.908009,0.713432,185,1011,7045,0.49853,561,10897,10896,12204,1,60,29,667,979,2552,1991,157,760,2292,1,118,157,945,724,664,0,3303,22,14971,1657,0.471283,17315,13690,1784,12204,5111,17315,0,12204,1,-9814,0
